"Id,N,6,0","Notes,C,30","POINT_X,N,19,11","POINT_Y,N,19,11","X,N,19,6","Y,N,19,6","Latitude,C,25","Longitude,C,25"
0,2007,2261466.86138,495405.013729,-81.438218,41.021568,"-81? 26' 17.585""","41? 1' 17.646"""
0,2007,2261669.63512,495356.414972,-81.437485,41.021428,"-81? 26' 14.947""","41? 1' 17.141"""
0,2007,2261631.87342,494914.434791,-81.437642,41.020216,"-81? 26' 15.510""","41? 1' 12.779"""
0,2007,2261883.9433,494588.628371,-81.436743,41.019314,"-81? 26' 12.274""","41? 1' 9.529"""
0,2007,2261821.53078,494879.310458,-81.436956,41.020114,"-81? 26' 13.042""","41? 1' 12.409"""
0,2007,2261975.75152,495262.556211,-81.43638,41.02116,"-81? 26' 10.969""","41? 1' 16.177"""
0,2007,2261107.45979,495766.284448,-81.439505,41.022572,"-81? 26' 22.217""","41? 1' 21.258"""
0,2007,2261920.2577,495473.799734,-81.436572,41.021742,"-81? 26' 11.659""","41? 1' 18.271"""
0,2007,2262013.48258,494910.803269,-81.436259,41.020194,"-81? 26' 10.533""","41? 1' 12.697"""
0,2007,2262324.83895,494136.936097,-81.435165,41.018059,"-81? 26' 6.594""","41? 1' 5.013"""
0,2007,2262250.63575,494587.192693,-81.435414,41.019297,"-81? 26' 7.490""","41? 1' 9.471"""
0,2007,2262214.97227,494919.514457,-81.435529,41.020211,"-81? 26' 7.903""","41? 1' 12.758"""
0,2007,2262149.08327,495206.965892,-81.435755,41.021002,"-81? 26' 8.716""","41? 1' 15.607"""
0,2007,2262409.42116,494909.892086,-81.434824,41.020178,"-81? 26' 5.367""","41? 1' 12.640"""
0,2007,2262599.5802,494605.679329,-81.434149,41.019336,"-81? 26' 2.935""","41? 1' 9.611"""
0,2007,2262592.1932,495132.348262,-81.434152,41.020782,"-81? 26' 2.948""","41? 1' 14.816"""
0,2007,2262455.20262,495398.993999,-81.434637,41.021519,"-81? 26' 4.692""","41? 1' 17.467"""
0,2007,2262662.21686,495576.470901,-81.433879,41.021999,"-81? 26' 1.963""","41? 1' 19.195"""
0,2007,2262641.74865,495797.857077,-81.433943,41.022607,"-81? 26' 2.195""","41? 1' 21.385"""
0,2007,2262789.21511,495227.195763,-81.433434,41.021036,"-81? 26' 0.362""","41? 1' 15.729"""
0,2007,2262733.18311,494822.649197,-81.433655,41.019927,"-81? 26' 1.158""","41? 1' 11.739"""
0,2007,2262977.19921,494844.287521,-81.43277,41.019979,"-81? 25' 57.971""","41? 1' 11.923"""
0,2007,2262979.50177,495209.16867,-81.432745,41.02098,"-81? 25' 57.883""","41? 1' 15.528"""
0,2007,2262992.75745,495599.922728,-81.43268,41.022052,"-81? 25' 57.647""","41? 1' 19.387"""
0,2007,2263185.8392,495601.426706,-81.43198,41.02205,"-81? 25' 55.128""","41? 1' 19.379"""
0,2007,2263183.64911,495117.989289,-81.432009,41.020723,"-81? 25' 55.234""","41? 1' 14.602"""
0,2007,2263378.05319,494820.124151,-81.431318,41.019899,"-81? 25' 52.745""","41? 1' 11.636"""
0,2007,2263702.40869,494815.94706,-81.430143,41.019876,"-81? 25' 48.515""","41? 1' 11.555"""
0,2007,2262960.94428,495867.132442,-81.432783,41.022786,"-81? 25' 58.020""","41? 1' 22.031"""
0,2007,2263068.30538,496032.468912,-81.432387,41.023237,"-81? 25' 56.593""","41? 1' 23.652"""
0,2007,2263416.28287,495971.427148,-81.431128,41.023057,"-81? 25' 52.063""","41? 1' 23.007"""
0,2007,2263414.75653,496136.381716,-81.431127,41.02351,"-81? 25' 52.056""","41? 1' 24.637"""
0,2007,2263031.43653,496213.901739,-81.432512,41.023736,"-81? 25' 57.045""","41? 1' 25.449"""
0,2007,2263462.94714,495500.302567,-81.43098,41.021763,"-81? 25' 51.529""","41? 1' 18.346"""
0,2007,2263847.54836,495338.337202,-81.429594,41.021305,"-81? 25' 46.537""","41? 1' 16.699"""
0,2007,2263492.5482,495233.624518,-81.430885,41.02103,"-81? 25' 51.186""","41? 1' 15.708"""
0,2007,2263800.63324,495110.379218,-81.429774,41.020681,"-81? 25' 47.186""","41? 1' 14.453"""
0,2007,2264206.24598,495143.854982,-81.428303,41.020759,"-81? 25' 41.889""","41? 1' 14.734"""
0,2007,2264459.63989,494898.175162,-81.427395,41.020077,"-81? 25' 38.623""","41? 1' 12.276"""
0,2007,2264787.87184,494987.907699,-81.426202,41.020312,"-81? 25' 34.326""","41? 1' 13.123"""
0,2007,2263969.08765,494571.090415,-81.429187,41.019195,"-81? 25' 45.075""","41? 1' 9.104"""
0,2007,2263865.03222,494498.432462,-81.429568,41.019,"-81? 25' 46.444""","41? 1' 8.398"""
0,2007,2263839.7202,494474.606955,-81.429661,41.018935,"-81? 25' 46.778""","41? 1' 8.166"""
0,2007,2263801.90052,493871.58444,-81.429824,41.017281,"-81? 25' 47.368""","41? 1' 2.213"""
0,2007,2263909.62112,493673.443442,-81.429443,41.016734,"-81? 25' 45.994""","41? 1' 0.242"""
0,2007,2263632.29258,493427.122652,-81.430459,41.016067,"-81? 25' 49.651""","41? 0' 57.842"""
0,2007,2263324.13607,493595.517417,-81.431568,41.01654,"-81? 25' 53.644""","41? 0' 59.543"""
0,2007,2263450.72707,493845.500627,-81.431098,41.017221,"-81? 25' 51.953""","41? 1' 1.997"""
0,2007,2263295.09191,494617.383753,-81.431628,41.019345,"-81? 25' 53.860""","41? 1' 9.643"""
0,2007,2264526.49165,494204.585766,-81.427184,41.018171,"-81? 25' 37.862""","41? 1' 5.415"""
0,2007,2264275.032,494260.470876,-81.428093,41.018333,"-81? 25' 41.133""","41? 1' 5.997"""
0,2007,2264345.63042,493772.025572,-81.427859,41.01699,"-81? 25' 40.291""","41? 1' 1.163"""
0,2007,2264423.93155,493244.302131,-81.427598,41.015539,"-81? 25' 39.354""","41? 0' 55.939"""
0,2007,2265085.18511,494250.764318,-81.425157,41.018279,"-81? 25' 30.566""","41? 1' 5.803"""
0,2007,2265112.92008,493995.095952,-81.425068,41.017576,"-81? 25' 30.246""","41? 1' 3.274"""
0,2007,2264816.16883,493729.529217,-81.426155,41.016857,"-81? 25' 34.159""","41? 1' 0.686"""
0,2007,2264906.17661,492967.540766,-81.425863,41.014763,"-81? 25' 33.108""","41? 0' 53.146"""
0,2007,2265335.07637,493516.864039,-81.424285,41.016256,"-81? 25' 27.424""","41? 0' 58.521"""
0,2007,2265489.41086,493278.580007,-81.423736,41.015597,"-81? 25' 25.450""","41? 0' 56.148"""
0,2007,2265671.92855,493012.346453,-81.423087,41.01486,"-81? 25' 23.112""","41? 0' 53.495"""
0,2007,2266259.83039,493151.864655,-81.42095,41.015223,"-81? 25' 15.420""","41? 0' 54.802"""
0,2007,2265692.63096,493380.142184,-81.422995,41.015869,"-81? 25' 22.782""","41? 0' 57.127"""
0,2007,2265890.00317,493551.994729,-81.422272,41.016334,"-81? 25' 20.180""","41? 0' 58.801"""
0,2007,2265679.37236,493787.13006,-81.423025,41.016986,"-81? 25' 22.890""","41? 1' 1.150"""
0,2007,2266110.41184,494001.42401,-81.421453,41.01756,"-81? 25' 17.232""","41? 1' 3.214"""
0,2007,2266153.95672,494136.781284,-81.42129,41.01793,"-81? 25' 16.642""","41? 1' 4.546"""
0,2007,2266149.44891,494580.475378,-81.421286,41.019147,"-81? 25' 16.629""","41? 1' 8.931"""
0,2007,2265839.88586,494544.418553,-81.422409,41.019059,"-81? 25' 20.674""","41? 1' 8.612"""
0,2007,2265914.97338,495554.56315,-81.422092,41.021829,"-81? 25' 19.531""","41? 1' 18.584"""
0,2007,2266420.02834,494542.771052,-81.420307,41.019035,"-81? 25' 13.106""","41? 1' 8.525"""
0,2007,2266721.70842,494323.016921,-81.419224,41.018421,"-81? 25' 9.206""","41? 1' 6.317"""
0,2007,2266724.40061,493830.236967,-81.419236,41.017069,"-81? 25' 9.250""","41? 1' 1.448"""
0,2007,2266718.32924,493342.839768,-81.41928,41.015731,"-81? 25' 9.408""","41? 0' 56.633"""
0,2007,2267020.69073,494037.964091,-81.418153,41.017629,"-81? 25' 5.351""","41? 1' 3.464"""
0,2007,2267011.25643,493295.378381,-81.418221,41.015591,"-81? 25' 5.595""","41? 0' 56.128"""
0,2007,2267012.56856,492934.002874,-81.418232,41.014599,"-81? 25' 5.636""","41? 0' 52.557"""
0,2007,2267103.64814,494579.094541,-81.417828,41.019111,"-81? 25' 4.182""","41? 1' 8.800"""
0,2007,2267506.43954,494749.830836,-81.416361,41.019566,"-81? 24' 58.899""","41? 1' 10.438"""
0,2007,2267313.40425,495244.063511,-81.417038,41.020929,"-81? 25' 1.338""","41? 1' 15.345"""
0,2007,2266645.52514,495979.885287,-81.419425,41.022971,"-81? 25' 9.932""","41? 1' 22.697"""
0,2007,2266223.99323,496510.214122,-81.420929,41.024441,"-81? 25' 15.345""","41? 1' 27.988"""
0,2007,2265790.5563,496319.522456,-81.422509,41.023933,"-81? 25' 21.031""","41? 1' 26.157"""
0,2007,2265027.4101,495993.724075,-81.425289,41.023064,"-81? 25' 31.040""","41? 1' 23.031"""
0,2007,2264599.77792,496677.643885,-81.426808,41.024956,"-81? 25' 36.509""","41? 1' 29.841"""
0,2007,2263916.36682,495688.84312,-81.429329,41.022265,"-81? 25' 45.584""","41? 1' 20.154"""
0,2007,2263544.52988,495685.420822,-81.430676,41.022268,"-81? 25' 50.435""","41? 1' 20.165"""
0,2007,2263926.12663,496693.214192,-81.429249,41.025021,"-81? 25' 45.295""","41? 1' 30.076"""
0,2007,2263823.83415,497025.907267,-81.429605,41.025938,"-81? 25' 46.577""","41? 1' 33.376"""
0,2007,2263368.32087,496807.112856,-81.431265,41.025353,"-81? 25' 52.555""","41? 1' 31.269"""
0,2007,2263903.95415,497431.099444,-81.429296,41.027047,"-81? 25' 45.466""","41? 1' 37.370"""
1,2007,2254471.72957,463321.549632,-81.464948,40.933743,"-81? 27' 53.840""","40? 56' 1.445"""
1,2007,2254483.53895,463042.851487,-81.464917,40.932978,"-81? 27' 53.651""","40? 55' 58.663"""
1,2007,2247294.89262,467924.435321,-81.490728,40.946607,"-81? 29' 26.813""","40? 56' 47.898"""
1,2007,2247002.77436,468348.792768,-81.491768,40.947781,"-81? 29' 30.908""","40? 56' 52.428"""
1,2007,2246648.56459,468731.297397,-81.493034,40.948842,"-81? 29' 34.924""","40? 56' 55.831"""
1,2007,2246172.79171,469590.622864,-81.494721,40.951216,"-81? 29' 40.951""","40? 57' 5.752"""
1,2007,2244006.66276,470212.061891,-81.502537,40.952989,"-81? 30' 9.110""","40? 57' 10.719"""
1,2007,2248018.24555,467921.22595,-81.48811,40.946575,"-81? 29' 17.796""","40? 56' 47.333"""
1,2007,2248427.99708,468231.421484,-81.486614,40.947413,"-81? 29' 12.050""","40? 56' 50.566"""
1,2007,2246240.44521,479065.653135,-81.49408,40.977219,"-81? 29' 39.144""","40? 58' 38.163"""
1,2007,2245852.63352,479225.648726,-81.495478,40.97767,"-81? 29' 43.845""","40? 58' 39.709"""
1,2007,2245510.05059,479410.433732,-81.496711,40.978188,"-81? 29' 48.455""","40? 58' 41.409"""
1,2007,2244277.57486,478224.297334,-81.501224,40.974971,"-81? 30' 4.537""","40? 58' 29.896"""
1,2007,2244667.42326,478206.993358,-81.499813,40.974912,"-81? 29' 58.762""","40? 58' 29.670"""
1,2007,2245004.34184,478198.85031,-81.498593,40.974879,"-81? 29' 54.947""","40? 58' 29.525"""
1,2007,2245340.24255,478186.635739,-81.497377,40.974835,"-81? 29' 50.507""","40? 58' 29.355"""
1,2007,2245684.2863,478172.385407,-81.496132,40.974785,"-81? 29' 46.370""","40? 58' 29.186"""
1,2007,2242330.07078,470276.650646,-81.508603,40.953219,"-81? 30' 31.053""","40? 57' 11.504"""
1,2007,2242001.83347,470285.164005,-81.509791,40.953253,"-81? 30' 35.250""","40? 57' 11.654"""
1,2007,2241621.57008,470298.407009,-81.511167,40.953301,"-81? 30' 40.328""","40? 57' 11.829"""
1,2007,2241094.68773,470319.217443,-81.513074,40.953374,"-81? 30' 47.066""","40? 57' 12.148"""
1,2007,2240871.44852,470325.838945,-81.513882,40.9534,"-81? 30' 50.048""","40? 57' 12.226"""
1,2007,2240451.45612,470340.027877,-81.515402,40.953452,"-81? 30' 55.543""","40? 57' 12.414"""
1,2007,2240070.2468,470354.21681,-81.516781,40.953502,"-81? 31' 0.742""","40? 57' 12.521"""
1,2007,2239514.98658,470364.622027,-81.518791,40.953548,"-81? 31' 7.608""","40? 57' 12.721"""
1,2007,2238992.83386,470384.486532,-81.52068,40.953619,"-81? 31' 14.325""","40? 57' 13.000"""
1,2007,2238596.48968,470401.513251,-81.522115,40.953678,"-81? 31' 19.612""","40? 57' 13.239"""
1,2007,2238175.55135,470574.618227,-81.523631,40.954166,"-81? 31' 24.956""","40? 57' 14.875"""
1,2007,2237748.93745,471024.880351,-81.525158,40.955415,"-81? 31' 30.713""","40? 57' 19.592"""
1,2007,2237307.18869,471159.202245,-81.526751,40.955797,"-81? 31' 36.876""","40? 57' 20.907"""
1,2007,2236787.87376,471237.714338,-81.528628,40.956028,"-81? 31' 42.848""","40? 57' 21.627"""
1,2007,2236419.90744,471458.115755,-81.529952,40.956644,"-81? 31' 47.826""","40? 57' 23.919"""
1,2007,2266301.47888,478892.367586,-81.421438,40.976085,"-81? 25' 18.770""","40? 58' 34.423"""
1,2007,2266875.02176,478894.426986,-81.419361,40.976071,"-81? 25' 11.910""","40? 58' 34.366"""
1,2007,2267422.30729,478901.634886,-81.417379,40.976072,"-81? 25' 4.995""","40? 58' 34.334"""
1,2007,2250792.91591,479103.122791,-81.477592,40.977176,"-81? 28' 39.504""","40? 58' 37.665"""
1,2007,2251174.20896,479818.963836,-81.476181,40.979129,"-81? 28' 34.189""","40? 58' 44.807"""
1,2007,2251542.67004,479997.694955,-81.474839,40.979607,"-81? 28' 29.355""","40? 58' 46.367"""
1,2007,2243056.30376,471290.247561,-81.505932,40.955978,"-81? 30' 21.480""","40? 57' 21.618"""
1,2007,2242745.02866,471599.636146,-81.507047,40.956837,"-81? 30' 25.453""","40? 57' 24.611"""
1,2007,2242397.90976,471859.975321,-81.508293,40.957563,"-81? 30' 29.967""","40? 57' 27.210"""
1,2007,2242365.83899,471356.275612,-81.508429,40.956181,"-81? 30' 30.600""","40? 57' 22.319"""
1,2007,2242024.37964,471693.961934,-81.509652,40.957119,"-81? 30' 34.854""","40? 57' 25.650"""
1,2007,2241871.57186,471352.502581,-81.510219,40.956186,"-81? 30' 36.873""","40? 57' 22.301"""
1,2007,2241158.46891,471001.610649,-81.512815,40.955245,"-81? 30' 46.247""","40? 57' 18.923"""
1,2007,2241207.51832,471248.744214,-81.512627,40.955922,"-81? 30' 45.578""","40? 57' 21.278"""
1,2007,2241465.97098,471509.083389,-81.511681,40.956629,"-81? 30' 42.057""","40? 57' 23.910"""
1,2007,2248676.62776,482708.517077,-81.485104,40.98714,"-81? 29' 6.677""","40? 59' 13.516"""
1,2007,2261514.67545,475785.756237,-81.43891,40.96772,"-81? 26' 20.197""","40? 58' 3.604"""
1,2007,2261406.0726,476076.150815,-81.43929,40.968521,"-81? 26' 21.736""","40? 58' 6.548"""
1,2007,2261646.88761,475405.64626,-81.438448,40.966672,"-81? 26' 18.528""","40? 57' 59.871"""
1,2007,2261200.67155,475580.355194,-81.440056,40.967167,"-81? 26' 24.373""","40? 58' 1.656"""
1,2007,2247455.5145,474194.837225,-81.489884,40.963812,"-81? 29' 23.550""","40? 57' 49.653"""
1,2007,2247475.70945,474666.052738,-81.489791,40.965104,"-81? 29' 23.307""","40? 57' 54.278"""
1,2007,2247451.02673,473820.108697,-81.489916,40.962783,"-81? 29' 23.772""","40? 57' 45.995"""
1,2007,2247738.24381,473844.791415,-81.488875,40.962842,"-81? 29' 20.013""","40? 57' 46.210"""
1,2007,2247718.04886,474262.153727,-81.488931,40.963988,"-81? 29' 20.277""","40? 57' 50.247"""
1,2007,2247810.04808,474627.90672,-81.488582,40.964989,"-81? 29' 19.022""","40? 57' 53.872"""
1,2007,2266195.0858,477566.078024,-81.421883,40.972449,"-81? 25' 18.083""","40? 58' 21.426"""
1,2007,2266420.44586,477840.526407,-81.421054,40.973194,"-81? 25' 15.915""","40? 58' 23.509"""
1,2007,2266612.3366,478164.063119,-81.420345,40.974076,"-81? 25' 13.684""","40? 58' 25.617"""
1,2007,2256969.04667,467958.365234,-81.455709,40.946387,"-81? 27' 20.490""","40? 56' 46.904"""
1,2007,2257409.35809,468274.705482,-81.454101,40.947241,"-81? 27' 14.663""","40? 56' 50.012"""
1,2007,2245658.29515,454137.815867,-81.497226,40.90882,"-81? 29' 50.064""","40? 54' 31.514"""
1,2007,2240234.1463,454261.900409,-81.516845,40.90933,"-81? 31' 0.837""","40? 54' 33.674"""
1,2007,2240380.4194,454323.339058,-81.516313,40.909494,"-81? 30' 58.815""","40? 54' 34.286"""
1,2007,2238463.01165,481720.99107,-81.522138,40.984749,"-81? 31' 19.848""","40? 59' 5.099"""
1,2007,2238458.30163,480924.970932,-81.522188,40.982565,"-81? 31' 19.813""","40? 58' 57.059"""
1,2007,2238447.83357,480663.153351,-81.522236,40.981847,"-81? 31' 19.923""","40? 58' 54.163"""
1,2007,2238430.57429,480284.229633,-81.522314,40.980807,"-81? 31' 20.146""","40? 58' 50.557"""
1,2007,2238416.57341,479826.008585,-81.522383,40.97955,"-81? 31' 20.416""","40? 58' 45.982"""
1,2007,2238418.94653,479143.987261,-81.522403,40.977678,"-81? 31' 20.538""","40? 58' 39.629"""
1,2007,2237696.67159,479123.407333,-81.525019,40.977644,"-81? 31' 30.069""","40? 58' 39.517"""
1,2007,2238402.50976,479354.465142,-81.522453,40.978256,"-81? 31' 20.781""","40? 58' 41.511"""
1,2007,2241094.12362,478385.877056,-81.512745,40.975514,"-81? 30' 45.836""","40? 58' 32.039"""
1,2007,2241115.21689,478805.824959,-81.512652,40.976666,"-81? 30' 45.585""","40? 58' 36.085"""
1,2007,2241119.05203,479191.256596,-81.512622,40.977724,"-81? 30' 45.405""","40? 58' 39.818"""
1,2007,2241132.47503,479480.809717,-81.512562,40.978518,"-81? 30' 45.222""","40? 58' 42.666"""
1,2007,2241140.14531,479840.354154,-81.512519,40.979505,"-81? 30' 45.077""","40? 58' 46.327"""
1,2007,2241151.65073,480228.662147,-81.512462,40.98057,"-81? 30' 44.911""","40? 58' 50.039"""
1,2007,2241155.48587,480550.33457,-81.512434,40.981453,"-81? 30' 44.764""","40? 58' 53.231"""
1,2007,2241212.05419,481289.557933,-81.512199,40.98348,"-81? 30' 43.823""","40? 59' 0.569"""
1,2007,2241219.72448,481695.124059,-81.512155,40.984593,"-81? 30' 43.757""","40? 59' 4.535"""
1,2007,2241223.55962,482050.833356,-81.512126,40.985569,"-81? 30' 43.655""","40? 59' 8.049"""
1,2007,2241232.18868,482352.850683,-81.512083,40.986398,"-81? 30' 43.498""","40? 59' 11.033"""
1,2007,2241238.90018,482747.870172,-81.512042,40.987482,"-81? 30' 43.352""","40? 59' 14.935"""
1,2007,2241242.73532,483057.557781,-81.512016,40.988332,"-81? 30' 43.256""","40? 59' 17.994"""
0,2007,2243074.50354,486521.482439,-81.505238,40.997782,"-81? 30' 18.855""","40? 59' 52.014"""
0,2007,2242774.06749,486522.47109,-81.506326,40.997794,"-81? 30' 22.773""","40? 59' 52.058"""
0,2007,2242476.28419,486476.125613,-81.507407,40.997676,"-81? 30' 26.664""","40? 59' 51.633"""
0,2007,2242291.59,486486.337245,-81.508075,40.99771,"-81? 30' 29.071""","40? 59' 51.755"""
0,2007,2242022.26124,486486.029491,-81.509051,40.997717,"-81? 30' 32.583""","40? 59' 51.782"""
0,2007,2241791.27433,486489.843768,-81.509888,40.997735,"-81? 30' 35.595""","40? 59' 51.846"""
0,2007,2241609.72634,486491.880542,-81.510545,40.997746,"-81? 30' 37.963""","40? 59' 51.886"""
0,2007,2241358.34787,486501.292712,-81.511455,40.99778,"-81? 30' 41.240""","40? 59' 52.008"""
0,2007,2241117.90184,486510.368338,-81.512326,40.997812,"-81? 30' 44.374""","40? 59' 52.124"""
0,2007,2240871.49418,486494.073399,-81.513219,40.997775,"-81? 30' 47.590""","40? 59' 51.991"""
0,2007,2240594.21869,486508.769014,-81.514223,40.997824,"-81? 30' 51.204""","40? 59' 52.167"""
0,2007,2240374.66479,486505.975356,-81.515019,40.997823,"-81? 30' 54.067""","40? 59' 52.164"""
0,2007,2240273.30951,486602.429878,-81.515382,40.998091,"-81? 30' 55.375""","40? 59' 53.128"""
0,2007,2240125.57407,486512.728713,-81.515921,40.99785,"-81? 30' 57.315""","40? 59' 52.258"""
0,2007,2239879.40288,486534.423508,-81.516812,40.997917,"-81? 31' 0.522""","40? 59' 52.500"""
0,2007,2239876.03386,486239.432802,-81.516836,40.997107,"-81? 31' 0.609""","40? 59' 49.586"""
0,2007,2239879.40978,485944.75296,-81.516836,40.996298,"-81? 31' 0.609""","40? 59' 46.674"""
0,2007,2239873.47984,485824.069425,-81.516862,40.995967,"-81? 31' 0.704""","40? 59' 45.482"""
0,2007,2239812.26593,486635.575732,-81.517051,40.998196,"-81? 31' 1.383""","40? 59' 53.507"""
0,2007,2239595.6186,486539.526763,-81.51784,40.997939,"-81? 31' 4.222""","40? 59' 52.582"""
0,2007,2239332.12028,486557.269185,-81.518793,40.997996,"-81? 31' 7.656""","40? 59' 52.787"""
0,2007,2238928.96014,486566.832458,-81.520253,40.998035,"-81? 31' 12.913""","40? 59' 52.926"""
0,2007,2238577.3229,486577.719229,-81.521527,40.998076,"-81? 31' 17.497""","40? 59' 53.073"""
0,2007,2238345.54286,486583.559663,-81.522366,40.998099,"-81? 31' 20.519""","40? 59' 53.156"""
0,2007,2238004.9775,486567.751437,-81.523601,40.998066,"-81? 31' 24.963""","40? 59' 53.038"""
0,2007,2238068.01001,486243.886965,-81.523385,40.997175,"-81? 31' 24.188""","40? 59' 49.831"""
0,2007,2238103.07658,485995.243299,-81.523269,40.996492,"-81? 31' 23.767""","40? 59' 47.370"""
0,2007,2238138.11819,485764.30255,-81.523151,40.995857,"-81? 31' 23.344""","40? 59' 45.084"""
0,2007,2238181.85919,485420.192108,-81.523006,40.994911,"-81? 31' 22.823""","40? 59' 41.679"""
0,2007,2238224.17881,485135.023115,-81.522865,40.994127,"-81? 31' 22.313""","40? 59' 38.857"""
0,2007,2238307.32159,484818.389193,-81.522576,40.993255,"-81? 31' 21.275""","40? 59' 35.719"""
0,2007,2238454.35916,484532.584676,-81.522055,40.992466,"-81? 31' 19.400""","40? 59' 32.879"""
0,2007,2239113.74594,484851.849911,-81.519654,40.993322,"-81? 31' 10.754""","40? 59' 35.960"""
0,2007,2239240.13459,485080.699287,-81.519187,40.993947,"-81? 31' 9.072""","40? 59' 38.208"""
0,2007,2239236.10191,485332.855621,-81.519191,40.994639,"-81? 31' 9.088""","40? 59' 40.699"""
0,2007,2239215.20741,485602.720111,-81.519256,40.99538,"-81? 31' 9.321""","40? 59' 43.368"""
0,2007,2239584.76265,485842.517043,-81.517907,40.996027,"-81? 31' 4.466""","40? 59' 45.696"""
0,2007,2237848.8898,486950.697618,-81.524151,40.999122,"-81? 31' 26.942""","40? 59' 56.839"""
0,2007,2237919.46773,487195.103567,-81.523885,40.99979,"-81? 31' 25.986""","40? 59' 59.246"""
0,2007,2238009.13469,487147.705556,-81.523562,40.999658,"-81? 31' 24.824""","40? 59' 58.767"""
0,2007,2238000.31846,487441.19182,-81.523582,41.000463,"-81? 31' 24.896""","41? 0' 1.668"""
0,2007,2237864.34255,487400.586432,-81.524076,41.000356,"-81? 31' 26.675""","41? 0' 1.282"""
0,2007,2237830.05946,487645.352082,-81.524191,41.001029,"-81? 31' 27.086""","41? 0' 3.704"""
0,2007,2237984.01826,487735.472238,-81.523629,41.001272,"-81? 31' 25.065""","41? 0' 4.578"""
0,2007,2237963.44304,488082.718262,-81.52369,41.002225,"-81? 31' 25.283""","41? 0' 8.011"""
0,2007,2237980.32365,488184.994442,-81.523624,41.002505,"-81? 31' 25.048""","41? 0' 9.020"""
0,2007,2237816.10291,488066.156438,-81.524224,41.002184,"-81? 31' 27.207""","41? 0' 7.864"""
1,,2262358.37162,472955.556545,-81.43598,40.959924,"-81? 26' 9.465""","40? 57' 35.760"""
1,,2262608.2962,472950.600534,-81.435075,40.959902,"-81? 26' 6.271""","40? 57' 35.647"""
1,,2262996.9891,472913.076447,-81.43367,40.959786,"-81? 26' 1.211""","40? 57' 35.229"""
1,,2262923.35693,473055.384775,-81.43393,40.960179,"-81? 26' 2.148""","40? 57' 36.644"""
1,,2262936.80896,473238.049196,-81.433873,40.96068,"-81? 26' 1.944""","40? 57' 38.448"""
1,,2259556.62741,461059.038506,-81.446644,40.927366,"-81? 26' 48.120""","40? 55' 38.983"""
1,,2259169.12741,461071.538506,-81.448046,40.927413,"-81? 26' 56.123""","40? 55' 39.218"""
1,,2263911.14803,458410.914136,-81.431004,40.919953,"-81? 25' 51.613""","40? 55' 11.829"""
1,,2263599.16626,458249.891287,-81.43214,40.919521,"-81? 25' 55.702""","40? 55' 10.276"""
1,,2263531.23474,455967.895591,-81.432486,40.91326,"-81? 25' 56.951""","40? 54' 47.737"""
1,,2263586.58635,455379.155797,-81.432312,40.911643,"-81? 25' 56.324""","40? 54' 41.913"""
1,,2263083.38994,455899.964076,-81.43411,40.913089,"-81? 26' 2.795""","40? 54' 47.120"""
1,,2263012.94245,455832.032562,-81.434368,40.912905,"-81? 26' 3.723""","40? 54' 46.457"""
1,,2262313.49944,455932.671843,-81.436894,40.913204,"-81? 26' 12.817""","40? 54' 47.536"""
1,,2262705.99264,456511.347708,-81.435448,40.914779,"-81? 26' 7.613""","40? 54' 53.206"""
1,,2262170.08847,456528.959582,-81.437386,40.914846,"-81? 26' 14.591""","40? 54' 53.445"""
1,,2262011.5816,456596.891097,-81.437957,40.915038,"-81? 26' 16.644""","40? 54' 54.135"""
1,,2262167.57249,456659.790648,-81.43739,40.915205,"-81? 26' 14.603""","40? 54' 54.738"""
1,,2262451.87845,456893.776976,-81.436351,40.915838,"-81? 26' 10.862""","40? 54' 57.015"""
1,,2262401.55881,457049.767861,-81.436526,40.916267,"-81? 26' 11.493""","40? 54' 58.563"""
1,,2262708.50862,456946.612598,-81.43542,40.915974,"-81? 26' 7.511""","40? 54' 57.507"""
1,,2263264.54065,457324.009902,-81.433391,40.916991,"-81? 26' 0.209""","40? 55' 1.168"""
1,,2246266.0225,481519.261325,-81.493885,40.983952,"-81? 29' 37.986""","40? 59' 2.228"""
1,,2245895.3176,481226.68894,-81.49524,40.983161,"-81? 29' 42.864""","40? 58' 59.379"""
1,,2245931.2308,481429.475256,-81.495101,40.983716,"-81? 29' 42.365""","40? 59' 1.379"""
1,,2245928.44951,481737.011921,-81.495099,40.98456,"-81? 29' 42.331""","40? 59' 4.384"""
1,,2245506.68266,481811.009332,-81.496623,40.984777,"-81? 29' 47.843""","40? 59' 5.197"""
1,,2245494.18729,481399.853715,-81.496686,40.983649,"-81? 29' 48.068""","40? 59' 1.136"""
1,,2245538.79575,480919.051683,-81.496544,40.982328,"-81? 29' 47.506""","40? 58' 56.352"""
1,,2245838.59204,480951.798845,-81.495457,40.982408,"-81? 29' 43.645""","40? 58' 56.669"""
1,,2246097.65305,480945.906234,-81.494519,40.982384,"-81? 29' 40.219""","40? 58' 56.520"""
1,,2246423.01486,480938.225087,-81.493341,40.982352,"-81? 29' 36.028""","40? 58' 56.405"""
1,,2246387.73929,477968.521153,-81.493593,40.974203,"-81? 29' 36.874""","40? 58' 27.042"""
1,,2246389.43812,477569.514468,-81.493603,40.973108,"-81? 29' 36.971""","40? 58' 23.188"""
1,,2246469.35727,476992.379056,-81.493338,40.971521,"-81? 29' 35.937""","40? 58' 17.452"""
